Iteration,AIC,R^2,Moran's I,Age Coefficient,Age Z-Stat,Age Probability,Bedrooms Coefficient,Bedrooms Z-Stat,Bedrooms Probability,Building Square Feet Coefficient,Building Square Feet Z-Stat,Building Square Feet Probability,Estimate (Building) Coefficient,Estimate (Building) Z-Stat,Estimate (Building) Probability,Estimate (Land) Coefficient,Estimate (Land) Z-Stat,Estimate (Land) Probability,Fireplaces Coefficient,Fireplaces Z-Stat,Fireplaces Probability,Full Baths Coefficient,Full Baths Z-Stat,Full Baths Probability,Garage 1 Area Coefficient,Garage 1 Area Z-Stat,Garage 1 Area Probability,Garage 2 Area Coefficient,Garage 2 Area Z-Stat,Garage 2 Area Probability,Half Baths Coefficient,Half Baths Z-Stat,Half Baths Probability,Land Square Feet Coefficient,Land Square Feet Z-Stat,Land Square Feet Probability,Rooms Coefficient,Rooms Z-Stat,Rooms Probability,Sale Quarter Coefficient,Sale Quarter Z-Stat,Sale Quarter Probability
32,22763.074569897257,0.43808555839970414,-0.0015980680765881675,-1.5782732173700635,-16.20045652394955,5.005410207331366e-59,-0.1299313401753795,-22.566174053640676,9.316734504276557e-113,0.01100585813209759,1.3770744665351216,0.1684892260141596,0.1852786536902833,19.966729676813294,1.0724970968764941e-88,0.09901577907113257,12.201257797207315,3.060593474791984e-34,0.07472079518986074,7.3276781930747825,2.3417419614958623e-13,0.02792331198255807,5.826274469769361,5.667837275859148e-09,0.015775289459346725,2.324441055863676,0.020101867287416947,0.0326022599925345,8.149709036197923,3.6480093321026656e-16,-0.0063872352808637956,-1.6379326858127485,0.10143573662461887,0.020848593171641568,4.786638213858996,1.6959815666719137e-06,0.08923224323776419,9.450703227117339,3.3656187080113077e-21,0.005180147505605581,0.5777333099197179,0.5634441865822594
33,22452.41211744944,0.42358940597632394,-0.0019467346605186945,-1.690443382955155,-16.296793025643602,1.040081283840725e-59,-0.12172855449709472,-21.129175072041495,4.289760592337011e-99,0.01170855153368111,1.4892583345510733,0.13641935489100981,0.1841599551034142,19.726136160683637,1.2863447533875232e-86,0.08473325279597843,10.20664782153085,1.8515122115283868e-24,0.07358184486819533,7.2327667814127485,4.732517285659358e-13,0.0315036081955086,6.536595233720125,6.29350699698939e-11,0.02979019478447073,4.413934031682641,1.0150890205931262e-05,0.024468586920346144,6.114816101341328,9.666837437296525e-10,-0.0019392151041092267,-0.4907730255177702,0.6235869904936548,0.02980404032634494,6.730531943016599,1.6904393175306443e-11,0.09646166874258372,10.462496656575356,1.2842630852518777e-25,-0.015653406994614483,-1.7580116726557689,0.0787455232349744
34,22968.53401571942,0.43948488226718346,-0.004554432476243273,-1.6722271447178132,-17.73729336918279,2.160963267137138e-70,-0.13126616035477698,-22.719287222211907,2.8885684074936226e-114,0.017844980970180502,2.240095349307765,0.025084733405188762,0.16680351262343907,17.510184224450605,1.1980571259644098e-68,0.11955421007000788,14.264998253077703,3.6160099730163094e-46,0.061372413171831064,6.0440311580482255,1.503104640809614e-09,0.033136251169469944,6.783854799344545,1.1701093424132709e-11,0.009863922353934601,1.4353981734593906,0.1511736662052319,0.03558912660501898,8.653395099453657,4.998959117043339e-18,-0.007830532802372222,-1.9676915933188768,0.04910353368940663,0.013901979375821105,3.105225044766324,0.001901343023477714,0.10206814252148444,10.854775940083492,1.8927040551663595e-27,0.0060852123811777625,0.6697082461990874,0.5030437939102166
35,22278.83714381072,0.43800339790397236,-0.005896684494964768,-1.5897112784298115,-17.519683505134086,1.0138784603720617e-68,-0.13678092260922117,-24.146956228027246,8.037129697094942e-129,0.0017328543787224482,0.22276351812921732,0.8237195628705806,0.17081567294242062,18.75255811799179,1.8449902818373623e-78,0.09646216487185133,12.051547867895147,1.90341590099045e-33,0.07304720145271303,7.332061372859963,2.2663925596923951e-13,0.03317478449959596,6.929880142628361,4.211973265685358e-12,0.021355773243216802,3.1664410128808567,0.0015431664020099812,0.030920707835591317,7.712886720101994,1.2300326036342203e-14,-0.004356885299749529,-1.274200159013971,0.20259248888201142,0.017317350238801432,3.9972495999329705,6.408272048795722e-05,0.09498945224460993,10.418682739734688,2.0375559526100334e-25,0.010166395759591662,1.1452154486081767,0.252119920424849
36,22970.059859655332,0.4008144097545263,-0.002171391617370171,-1.5965668998430975,-15.70094551240399,1.4900455681086065e-55,-0.13249560647252298,-22.88723258078108,6.226987065919588e-116,0.003370293227470067,0.42516755959628344,0.6707145308690052,0.1913366441666291,20.512017965006066,1.6817048186652862e-93,0.10023553406919827,12.370268262347299,3.7855497450760236e-35,0.045449871282502635,4.377731598797538,1.1992090204422609e-05,0.029783415000421087,6.054180516395168,1.411342756114702e-09,0.010439738403866278,1.5291658299711803,0.12622333914161835,0.025990307485713394,6.39916576096295,1.5622816693780956e-10,-0.004262593099648141,-1.2882976896986094,0.1976423570425797,0.012824236375972818,2.8673323736388268,0.004139480249265587,0.11728005136690735,12.322981442320648,6.812812388593107e-35,0.00045227927025115466,0.04998740875870651,0.9601324221333418
37,22746.478229745982,0.3808050892530671,-0.002112962579916319,-1.5846363383939572,-15.86888764851172,1.0406894443737213e-56,-0.13877989179494526,-24.058101327936765,6.867421228550973e-128,0.010113266042760916,1.2874339377498534,0.19794308171061115,0.18603506117217727,19.98824046733933,6.971091687069468e-89,0.08514930845977975,10.633938811040352,2.0717368590690025e-26,0.04692523077659491,4.634970149079994,3.5698899147679094e-06,0.029515474894962812,6.139495350475801,8.278404703718244e-10,0.024793847665725455,3.6800943915925903,0.00023314763527632144,0.033996237932255605,8.503782261815681,1.8351158575389897e-17,-0.00012933975807114667,-0.031946380407265045,0.9745148112815849,0.016330919812860993,3.6208605293483536,0.00029362477646864685,0.11072455333398337,11.78997174052204,4.3968854313631383e-32,-0.005281356276489735,-0.5835343059341429,0.5595336697872434
38,22789.883928355182,0.44089673214739067,-0.0028622649683462506,-1.5690563816730498,-15.64969010877112,3.3384117618522426e-55,-0.12585308924111166,-22.091718875757437,3.7967134736194394e-108,0.004618366154201192,0.5765981020558325,0.5642109816191054,0.18771659427864307,19.845623299118923,1.2022839642801866e-87,0.07734637326868532,10.276973686424906,8.949360939712168e-25,0.08873848294929686,8.61920361199876,6.74213750298646e-18,0.03791882668185001,7.770609340778178,7.810945381841304e-15,0.03219116332263336,4.724151766079955,2.310778067363785e-06,0.02118686692923049,5.241155565550941,1.595741113375061e-07,-0.006757129485865318,-1.685185597642863,0.09195276888726253,0.01694781491121236,3.8354886848437326,0.00012531487593577057,0.07936851707332433,8.51465104593059,1.6709269763686513e-17,0.0015926699612385242,0.17617405467587202,0.8601572033365856
39,22877.21181821535,0.42069075401511163,-0.001400921390529103,-1.5666210061929704,-14.834067973095092,8.82207086151012e-50,-0.13552388724371237,-23.57868716973517,6.377631898442098e-123,0.00984617743121402,1.2469253845442418,0.21242485801514466,0.18454950555570848,19.7913467125064,3.5346973654725566e-87,0.08664992503778385,10.720598249530266,8.147462546253369e-27,0.06353919223982188,6.1265709243705855,8.979319043634797e-10,0.02970965721684307,6.172492401049054,6.722176000743722e-10,0.015686880514630408,2.3065836988011283,0.02107803916555884,0.031477397192157565,7.759000631668384,8.560122413900782e-15,-0.0036336674113544836,-0.9706065579050633,0.331744239065749,0.024340082772215804,5.532687682498351,3.153607087623423e-08,0.10511807275240635,10.969136034946189,5.378384332694019e-28,-0.006603391148284399,-0.7407850559553139,0.4588237775909265
40,22388.382389907318,0.4287353243177544,-0.0037471970259627552,-1.664590696533017,-16.72569288799443,8.517977592946745e-63,-0.13922554053536101,-24.31499961579527,1.3605510802387608e-130,0.0010805312868224504,0.1384428049193531,0.8898904692676051,0.1836656876389502,20.100812136782434,7.259584984569647e-90,0.10170796954612754,12.868853526208648,6.73950768174904e-38,0.054846810181323535,5.439427729297819,5.3451986348306615e-08,0.03764971871398215,7.914568588217596,2.4811191182821435e-15,0.011184567340957324,1.6645779068432858,0.09599699613542478,0.026440117590660808,6.657750497894184,2.7805025585333493e-11,-0.0070228027560172955,-1.9225982762672678,0.054530520661657915,0.013081134861884884,2.996255193962781,0.0027331759616292545,0.10933082088340754,11.608247673468055,3.742057046197589e-31,0.009702771533802723,1.0827964151888128,0.2788987970811837
41,22663.988043395297,0.41270285972009385,-0.002354735858721106,-1.5442635100423812,-15.406706530968497,1.475420730166267e-53,-0.14841392780728938,-26.160872157374452,7.412894276067441e-151,0.03187745196189187,4.067729719312631,4.747339950938341e-05,0.18195505917187205,19.634502077057142,7.844597492529046e-86,0.07655822978682414,9.90498393574252,3.9603369580290445e-23,0.07413581241080955,7.29393191038035,3.010376191611282e-13,0.03556862781129838,7.353073600137237,1.9370020744397904e-13,0.01246558218934457,1.827453552967256,0.0676316036693406,0.015486926753145216,3.8612530453119787,0.00011280699590783538,-0.007328773139134936,-2.1493789915042645,0.03160436941023755,0.014308438710005603,3.2349406730469177,0.0012166800855881398,0.09588356381555874,10.377728892216098,3.1313568847649745e-25,-0.013397933113955318,-1.4858074134225374,0.1373300686947073
42,22883.20677943285,0.4177295324509528,-0.0005320883794800887,-1.5824503561176801,-14.843403066269984,7.6761041089269735e-50,-0.1342605933541031,-23.403715203982646,3.9170937977005415e-121,0.007978624239642906,1.0139901618326783,0.31058744676284145,0.17808265805196966,19.214611596661683,2.793165129846016e-82,0.08939320242840143,11.123636271772066,9.626671344912666e-29,0.06419667688342251,6.309901488403675,2.792131348305862e-10,0.0328939863312081,6.718971571996533,1.830116058931841e-11,0.02049560750005691,2.990945663097282,0.0027811497601417574,0.02947211319093913,7.378702473771861,1.598395724296166e-13,0.0009294143154977537,0.25292903571181274,0.8003230515539909,0.015364789692748348,3.4935835870227088,0.00047658376201139234,0.10708032501835385,11.367264608244156,6.086521008078125e-30,-0.0027879392265190983,-0.31083569736705535,0.7559255304150679
43,22915.40829929947,0.428573884655325,-0.0017200409770862877,-1.6174489879615526,-15.813502719751872,2.5110872455776903e-56,-0.14404042001906253,-25.076579884145406,8.9583756622806e-139,0.025596014001508016,3.218706757019353,0.0012877009905954773,0.19568342309923847,21.050553052069166,2.2602714695580052e-98,0.09959256109228493,12.32945559396764,6.287004145723127e-35,0.06031037111110507,5.93246563644059,2.9841886103889585e-09,0.023653257468574745,4.874740452825671,1.0895160508032658e-06,0.003983899078917441,0.5784065082449894,0.5629897009961021,0.031308722960343975,7.613386241081338,2.6700634011058068e-14,-0.003588836386268314,-0.929811836656622,0.35246851667303103,0.0115314214805768,2.6373673315203003,0.008355230083147376,0.09380958961301109,10.068680700465238,7.599054312873185e-24,-0.00630389936139053,-0.7004310409997332,0.4836581565661249
44,22689.747498702985,0.4106647915321152,-0.002123275467223191,-1.5992751343860832,-16.41925829153294,1.392585858647007e-60,-0.13428523245885982,-23.33145862398339,2.126139239025722e-120,0.02062408525850279,2.6417748159730285,0.008247286885882324,0.17904531256737855,19.170065498202284,6.582586888876252e-82,0.09044340864535733,11.296265224452306,1.3691791982983506e-29,0.060657716732020125,5.776951842168847,7.60660456745048e-09,0.02382137586369043,4.975466931838332,6.509054603010243e-07,0.02269324697847605,3.3361626854920883,0.0008494344024127154,0.02887198544772962,7.213222975572275,5.464282705322455e-13,-0.010102592114822555,-2.5841949301941245,0.009760661132544528,0.02339765034248071,5.375569516539013,7.634099009795155e-08,0.11064584390162091,11.724318533898847,9.566781324166045e-32,-0.014395108912747978,-1.6140736676903011,0.10651144824328714
45,22723.17278371456,0.4355460200108543,-0.0032302772621309182,-1.6487782666202366,-16.21864153291398,3.7233920181629547e-59,-0.1370747096788879,-23.853963108165452,9.211495656469087e-126,0.006375104236440721,0.8028304694214266,0.4220727284930399,0.17251682281197322,18.69500268390559,5.436774442475976e-78,0.10460238158655544,12.598670535457435,2.1473342754353648e-36,0.06493062488533176,6.374558779349554,1.8349043315641672e-10,0.033725829604540014,7.003789948556526,2.4912954001948805e-12,0.014446902177478627,2.1444582925617732,0.031996183835127416,0.026264425858365786,6.525135138970982,6.794024979497566e-11,-0.003319198515214239,-0.717290630807486,0.4731947870984968,0.015097797045646871,3.343526341570521,0.000827208403177123,0.09579081547355231,10.169192978785935,2.7215414334262477e-24,0.0175369736109503,1.9476814589502682,0.05145308998263038
46,22904.04118148473,0.3847161381483999,-0.001933420812420645,-1.6631242947526568,-15.819163782998737,2.2952079351463006e-56,-0.1429125754538991,-24.707993847274526,8.775449618704152e-135,0.011904860939765116,1.51819445490665,0.1289653849896542,0.1818574670974934,19.775231126669052,4.865928113367647e-87,0.07738258702566697,9.78349939033602,1.3254679839417676e-22,0.046633810323626984,4.483783615422019,7.333102525114912e-06,0.03135970176489114,6.436905992223393,1.2193339887008378e-10,0.009779468323882712,1.4393799265369727,0.15004290854349503,0.02936266446710154,7.14665392762751,8.89186716252152e-13,-0.004983128821773233,-1.1033004734584504,0.2698967010840494,0.022917172618006576,5.181907375789098,2.1962828077531776e-07,0.11236977785213947,11.72815384097653,9.14311031701932e-32,0.0051562564049440485,0.5713939756246073,0.5677326118626144
47,22417.429045483186,0.3981097455285883,-0.0026385311358824793,-1.644586056152451,-15.823015657898294,2.1589910964039106e-56,-0.13476018767710318,-23.70979194352154,2.857605459596058e-124,0.00679435192051675,0.8686395060397103,0.3850443389585293,0.18410791520301562,19.894645769883862,4.5279543203325916e-88,0.07954308523180215,10.242373548385256,1.2805560140590924e-24,0.051010584598484676,5.207696589828367,1.9119922481679227e-07,0.03530332754042062,7.457738036448363,8.802045056430845e-14,0.01953931400633893,2.925242236467358,0.0034418818579026412,0.03267715890342743,8.179859718356274,2.8417450702747194e-16,-0.003285077473491044,-0.7568754691643175,0.44912447321039295,0.020150157212851842,4.535487840945076,5.747048930899395e-06,0.10174039638505981,11.118603849627952,1.0185337177747464e-28,0.010510785034940962,1.1707103184135377,0.241715236245857
48,22497.68224315252,0.4200060813229458,-0.002166924405305341,-1.601888611672519,-16.010340422768046,1.0821611015935163e-57,-0.13932836027186685,-24.760140480643837,2.4110400696404213e-135,0.0046760864505425714,0.5959918568713367,0.5511806667102972,0.16157196453251998,17.601841042006033,2.38445488099456e-69,0.08212492741352284,10.799805963617203,3.449317234656742e-27,0.07210482472998593,7.147749010314447,8.821240847199824e-13,0.0341098692681121,7.122115185520292,1.062831726877785e-12,0.02361842163184763,3.5120254383606047,0.00044470543090163235,0.025900770303351126,6.470988115633961,9.736409323711603e-11,-0.00046182931444163806,-0.11715869978363927,0.9067342942622493,0.02435932249229053,5.655278478320733,1.555937894462193e-08,0.09839268372758117,10.68795661120426,1.1589622063429231e-26,0.01713068449326227,1.924954859723278,0.054235005751923956
49,22716.124979187432,0.42671090049230487,-0.0037382096991312704,-1.5751975701033136,-15.670501488629679,2.40672920919486e-55,-0.13255070556395393,-23.610704399226552,2.992197080930884e-123,0.010102886010751988,1.2875431398495663,0.19790504333364822,0.18761018994998813,20.327507761578193,7.343904522179478e-92,0.08116792618832147,10.310419013925063,6.322505625211223e-25,0.07402291891616775,7.289052559800152,3.1214227135794585e-13,0.0298036926748797,6.121344285509625,9.278916918570792e-10,0.03450999688544232,5.086460975877766,3.648067406163521e-07,0.0417044687698742,10.287330151022749,8.037405784758317e-25,-0.007397815802779798,-1.8081410963301616,0.0705845434504043,0.031043183000737863,6.9059193139476704,4.9879343897583435e-12,0.0853525722656316,9.279663101384678,1.7001528213298826e-20,-0.00592204329558027,-0.668718690584729,0.5036749424632807
50,22538.244481336424,0.4151827910862282,-0.0009641875035390246,-1.6552206068676518,-16.562073049046308,1.3100157815900533e-61,-0.14213924155871382,-24.522261224092638,8.551791782004242e-133,0.0072584554529707135,0.9260519156183421,0.35441900104743407,0.17309130631780367,18.67099264991736,8.525342754060554e-78,0.09316291054898035,12.144225619573117,6.156268617431645e-34,0.059726193687733964,5.943042174931939,2.7978041327084044e-09,0.03146948535699379,6.449931575548021,1.1190066172442066e-10,0.020523093990217095,3.052910203330273,0.0022663374490842136,0.02617925052925275,6.534928787229743,6.36398146425368e-11,-0.0019520603143672113,-0.5101434222909651,0.6099509861426248,0.02145599938901882,4.924075645531083,8.476004621012322e-07,0.10469829576103294,11.252545002636685,2.2500445523149788e-29,0.010914332084721812,1.2078310340979972,0.22711226159040476
51,23033.374575349022,0.4421981988573272,-0.0047658482618556245,-1.6225274777029592,-16.92056456110266,3.1737363685611034e-64,-0.13557287229590703,-23.376334395044058,7.440620003557845e-121,0.014362156526245562,1.7840635037044394,0.0744133468261146,0.17493575766273983,18.452162163134894,5.009991218130521e-76,0.08903781197224758,10.894490736383466,1.2244967190662078e-27,0.08020631854430833,7.553494137937702,4.237335927329734e-14,0.03567563529777373,7.42966748886342,1.0887101172348942e-13,0.018902026640126746,2.7484559622557625,0.005987667769561693,0.02727313924803553,6.706990154760718,1.9867966170205e-11,-0.006400122501110068,-1.7047551241770151,0.08824010421962973,0.01872346489912203,4.197182093371395,2.7025663270492816e-05,0.08845461710130095,9.140934714413989,6.191483885230737e-20,0.011146093897513976,1.2104962997247641,0.22608850978222295
52,23027.88251433995,0.4643577775611089,-0.004435530657249937,-1.5168558666203944,-16.439732379664964,9.935670817395225e-61,-0.13775013512810685,-23.517245427848746,2.71730265598085e-122,0.011380472168240757,1.4309176358267672,0.1524538220005662,0.16979849742697306,18.050741958806082,7.783803668183394e-73,0.11147039566607753,13.882707879118449,8.063895140760534e-44,0.09358589894397763,8.90678259143197,5.253493926618718e-19,0.029283199551364353,5.967448639715253,2.4099210960122187e-09,0.006802735662634285,0.9868157375637376,0.32373297821608704,0.02953030402715894,7.258521158600164,3.913451813861592e-13,0.0010127774607018823,0.294893836764135,0.7680749802515805,0.008175116394092442,1.8148400110791212,0.06954849963506773,0.07713164732213469,8.022305734672228,1.0377844642327816e-15,0.004379717472228262,0.486346137263781,0.6267217727153991
53,22731.598614699535,0.41082925918171836,-0.0036215988614677805,-1.7019297831249378,-16.60192915902507,6.748658963302209e-62,-0.12516273590218485,-21.739576286977886,8.669538986759409e-105,0.005014731917558968,0.6350842816429715,0.5253734479726608,0.1791851658780863,19.043947383943895,7.375379146913763e-81,0.11480419376589973,14.119437497985947,2.88283192775381e-45,0.03408859170803684,3.306076934503942,0.0009461210610357035,0.03690643411689834,7.590377237003591,3.1897546752398544e-14,0.01674929791092125,2.4476194302962386,0.014380345757186604,0.034668702927888,8.608239070247684,7.419140612136231e-18,0.00024355175869935383,0.060779987781575576,0.9515344282871457,0.021167044212602418,4.808438052458377,1.5211415076374275e-06,0.11619908384953395,12.210423941234158,2.7346053866725534e-34,0.005968278982014463,0.6619600289513048,0.507996838667002
54,22403.407897666464,0.4027582731383739,-0.003905962154703781,-1.6249035474712052,-15.807340637646133,2.769114604630744e-56,-0.13229206088992118,-23.47522621920865,7.30613839345905e-122,0.021972345943748084,2.8541860822958123,0.00431472501686537,0.171960201235149,18.62749725833068,1.9230902784298962e-77,0.08516525982123163,10.919234365796715,9.327878890806345e-28,0.055178250034259926,5.511607871242927,3.555704000389208e-08,0.03756096592844407,7.788168344307217,6.798755980712264e-15,0.016892996884331907,2.4900159796314707,0.01277373519714916,0.027618372811612092,6.888669060540498,5.631677927933517e-12,-0.0010579890277684616,-0.26993120383612623,0.7872131807264031,0.02332552927692847,5.302389712053233,1.1429651821328293e-07,0.10742510789925377,11.615423109230534,3.440808233926196e-31,0.0070632582532588195,0.7951241764156708,0.4265412725434772
55,22258.80270116709,0.4410704287582278,-0.0017005168048987208,-1.601644615006798,-16.14607854708829,1.210145778751946e-58,-0.12719376732626564,-22.115984640432135,2.2181546098345423e-108,0.008596987663048228,1.1059456893220407,0.2687500273919773,0.1808042662801831,19.56126405934565,3.3077490798183555e-85,0.09501033009192594,11.782588496284955,4.799612258697316e-32,0.06932415584354813,6.748579785309955,1.4929929510061313e-11,0.03914300001352508,8.175124903573606,2.955595324599321e-16,0.016456698762567307,2.449269545187472,0.014314627997437,0.030471515163982013,7.603014083330772,2.8931199110678714e-14,-0.0001394833194812645,-0.03931499160840207,0.9686392542820716,0.018524046508610365,4.274331118541125,1.9171195176384125e-05,0.09194693733074062,9.819494500182099,9.280775097167611e-23,0.0027598280544958165,0.31086249749344425,0.7559051555574678
56,22181.162356448338,0.5019917317262634,-0.004370893944584713,-1.5182012755365408,-17.218541433775965,1.9278559678337185e-66,-0.12338609113635844,-22.18025168813111,5.328003213224495e-109,0.02663805269601588,3.4144592939208622,0.000639087423918806,0.17246252392195927,18.82190766574684,4.9953241658382263e-79,0.13752360933490948,16.475287489122156,5.522540964760838e-61,0.09163316297002104,8.762368585231856,1.9118993775323783e-18,0.01627796122644229,3.410446524855407,0.000648566010230251,0.02424811815894312,3.6035217151906167,0.000313934506161213,0.02562579671852384,6.463222089370177,1.0249668875213361e-10,-0.006143421184693611,-1.6475669811775142,0.09944156073853058,0.022912886294797853,5.235826369194082,1.6424830718520768e-07,0.08010446874920082,8.418764526446887,3.8047526173627287e-17,-0.024618266491802987,-2.780857047167484,0.005421560487671302
57,22657.270034343223,0.4134779962783939,-0.003952654788802207,-1.6361004949485334,-16.080118293632175,3.517067439186526e-58,-0.12290266594193777,-21.458006264430974,3.844385386379225e-102,-0.004006274737995641,-0.5128683727830508,0.6080433982944322,0.1935388798506772,20.77704910422024,6.982036461909158e-96,0.09149691081629119,11.33807435899721,8.499409555071598e-30,0.05537669529418912,5.457851707659081,4.819298839492171e-08,0.03176150833202851,6.574825790377791,4.871016475983189e-11,0.025734338171863963,3.8020204329529474,0.00014352088743130675,0.03887749746257705,9.669283691349788,4.0721825792690868e-22,-0.003421304467535069,-0.8505631289837277,0.3950120784871589,0.02631246649239269,5.950711949818132,2.6697859147354315e-09,0.10868968248643393,11.645127704706741,2.4295744849443868e-31,0.0026948825761277106,0.30014655586588007,0.7640653688369025
58,23172.42034227177,0.40554787640555817,-0.0034572707500671656,-1.6376948268675406,-15.683879429433771,1.94973524997941e-55,-0.1406188140329539,-24.276031312362978,3.512202675485692e-130,0.013195122288748917,1.659184311683426,0.09707865791175985,0.18497998792680737,19.58591843807857,2.0389604756960945e-85,0.0966286161763032,12.187738233999246,3.6131044382355553e-34,0.05693232242953358,5.394024335861305,6.889688071749591e-08,0.02311766054257297,4.695368300799467,2.661267860523182e-06,0.007535794917623906,1.1017725898124948,0.2705605496667841,0.026224535300194512,6.410055256493679,1.4546690388355289e-10,-0.0021561972106053234,-0.5832229634900036,0.5597432144160353,0.0145561634979944,3.2572942319151257,0.0011247977530568077,0.10552729488116643,11.077120302654896,1.6199938474611555e-28,0.007800585140924854,0.8655354583629776,0.38674496281614
59,22797.935974207507,0.3802999340084761,-0.002830118597710944,-1.5906103443337378,-15.82193849195308,2.1962514175401845e-56,-0.135429631004425,-23.478196650757255,6.813138188310092e-122,0.015320734175096162,1.9446991976844878,0.051811192171395674,0.18207134578603013,19.423523115372067,4.882284418703487e-84,0.08955841306628465,11.587107327382816,4.790386273221755e-31,0.04328867064419015,4.280871443198036,1.8616288203959483e-05,0.030356113724511996,6.133769851681948,8.582064954015723e-10,0.018937228768734965,2.7735190085129635,0.00554536006050506,0.028826593802325915,7.148148333552192,8.795624108061259e-13,-0.0008710937269833258,-0.2184593822446744,0.8270712022767088,0.028269618631163188,6.392538449138099,1.6315418258863945e-10,0.11423957850114756,12.192947991781578,3.389345458808379e-34,-0.008216271967684152,-0.9161851739450765,0.35956978033152776
60,22817.075570288787,0.41462357036475245,-0.0034296996182868215,-1.6011011482244522,-16.048421538926302,5.863641750902863e-58,-0.13260166656928007,-22.886682948107943,6.305964571216752e-116,-0.006418779900992155,-0.8115072544435957,0.4170744285697672,0.19709006322519418,21.022533417735296,4.0806127966885803e-98,0.08463004269872215,10.585911225882887,3.463937679822603e-26,0.06552991606789517,6.493889333522811,8.364820444935731e-11,0.029015258831989965,5.955325830629293,2.5955418821997388e-09,0.017122956097862463,2.516875268928549,0.011840073673113573,0.025083743800888247,6.16439857066387,7.075153015204248e-10,-0.006689110225807432,-1.2154610317069265,0.22419030265341455,0.021998732277106532,5.057659346344094,4.2443373938111983e-07,0.09518471056666954,10.382158801645295,2.989377018927758e-25,0.002973392805429409,0.32893526622925084,0.7422046175989601
61,22837.944819447428,0.3977920457005983,-0.0018420813553367593,-1.6523495811696196,-15.912200265518372,5.214811573353655e-57,-0.13302035775877763,-22.598578996852066,4.4754288091075276e-113,0.018136687998929868,2.290431006525548,0.02199634382004343,0.17550650204235074,18.59770423712142,3.3536543491130955e-77,0.0844125146935022,10.53510731642786,5.951535585204062e-26,0.06783032614541974,6.599376977668118,4.128892042944352e-11,0.037171361338329295,7.654450578310029,1.9414045713639178e-14,0.013268422684833414,1.9538085777488716,0.050723859478510575,0.027418990644921343,6.788545649211947,1.132695415662173e-11,-0.0019754640486052966,-0.5188092337756802,0.6038937781286972,0.018899779311262403,4.2491958516645525,2.145392855965491e-05,0.09023488818754175,9.454232881697607,3.2539914446128122e-21,0.0002826728933753575,0.031517862009922966,0.9748565473971635
62,22673.59334389015,0.4231134211581593,-0.0026076119916926058,-1.612145951200771,-16.49856905252762,3.756902029536488e-61,-0.13863535238436064,-24.15780051865551,6.182416025991352e-129,0.017011919301277878,2.18576786266574,0.02883259309567634,0.19176872252972932,20.720806106142124,2.2488874613513316e-95,0.07750472911532436,9.960301162721848,2.2737289473566654e-23,0.08253207174255871,7.969381288548286,1.5947073188582222e-15,0.025897487264630592,5.3352205708881595,9.542848225418016e-08,0.019419165546307127,2.8749168260911517,0.004041339420503928,0.02891925019366105,7.136740629377041,9.556993300300714e-13,0.0017743526328268537,0.4756519347991608,0.6343223691097837,0.021093894776506694,4.616933509545909,3.894519811821645e-06,0.08076651624423115,8.557455918800164,1.1538547632000013e-17,-0.016791912719378188,-1.8951222161561418,0.058076212029570196
63,22828.55961295394,0.4374055681766943,-0.0035587076036759516,-1.5694126695264148,-16.203320226676333,4.777639268113794e-59,-0.13387250111517227,-23.259440604805757,1.1416733460859766e-119,0.015818678570098388,2.021021062004195,0.04327758484750582,0.18515920902755423,19.77860648421028,4.550938562575692e-87,0.09489233962752447,11.523429177558285,1.0052891450400474e-30,0.07905176601041955,7.804157612299893,5.990029384274331e-15,0.02872108586481248,5.943547783043029,2.789183970928293e-09,0.01501621784298851,2.2169027186085932,0.026629739954176276,0.024312017424016702,6.014156256432741,1.8082602749997878e-09,-0.0024562275314257195,-0.8201623163868259,0.4121235811860995,0.016359054085896704,3.7430896902369364,0.0001817713103880987,0.08527470429375132,9.267047999747025,1.913689173478286e-20,-0.006789300929770092,-0.7647978977929103,0.4443918997789319
64,22618.86227966697,0.39916352465730986,-0.0032760907235510994,-1.6458437887621928,-16.074204526281584,3.8692827912887235e-58,-0.1361341445690162,-23.69006384974481,4.564768934320039e-124,0.00980949503257178,1.2534932556213534,0.21002625202702563,0.18789728816668683,20.418747738607674,1.139477488750255e-92,0.09526345596876484,11.807648975941815,3.563875773332481e-32,0.04574040880536631,4.492548317331019,7.037594463544824e-06,0.033213181829768346,6.9780150011195365,2.993797000468392e-12,0.011093461397812254,1.6441705840718168,0.10014097129482373,0.03036276699293087,7.57165883274898,3.684881647564643e-14,-0.0017712004627075905,-0.46521923635957557,0.6417744644790147,0.01820757907946751,4.163017832660943,3.1406882877691525e-05,0.10645384395043501,11.38207729004091,5.136153311018572e-30,-0.004177907663702296,-0.4670787147073639,0.6404435622351194
