Iteration,AIC,R^2,Moran's I,Age Coefficient,Age Z-Stat,Age Probability,Bedrooms Coefficient,Bedrooms Z-Stat,Bedrooms Probability,Building Square Feet Coefficient,Building Square Feet Z-Stat,Building Square Feet Probability,Estimate (Building) Coefficient,Estimate (Building) Z-Stat,Estimate (Building) Probability,Estimate (Land) Coefficient,Estimate (Land) Z-Stat,Estimate (Land) Probability,Fireplaces Coefficient,Fireplaces Z-Stat,Fireplaces Probability,Full Baths Coefficient,Full Baths Z-Stat,Full Baths Probability,Garage 1 Area Coefficient,Garage 1 Area Z-Stat,Garage 1 Area Probability,Garage 2 Area Coefficient,Garage 2 Area Z-Stat,Garage 2 Area Probability,Half Baths Coefficient,Half Baths Z-Stat,Half Baths Probability,Land Square Feet Coefficient,Land Square Feet Z-Stat,Land Square Feet Probability,Rooms Coefficient,Rooms Z-Stat,Rooms Probability,Sale Quarter Coefficient,Sale Quarter Z-Stat,Sale Quarter Probability
33,23544.369390709606,0.7552833858406509,0.03680859671213469,-1.4276066697273853,-36.65295400809244,4.10608583917468e-294,-0.1008805357980822,-20.564973252684744,5.65310492881562e-94,0.03015433009869646,3.7712696617603148,0.0001624190388909353,0.15265924178484186,16.577763865532887,1.0091450265400736e-61,0.12314713679269856,18.39234074314054,1.5130427510445622e-75,0.10820610983041609,16.65202263714778,2.925453132338137e-62,0.012874692236068571,2.6482554565865546,0.008090836138197902,0.007632071945174332,1.1026331850606255,0.27018649298172437,0.04446548347680062,10.802570343796097,3.347005265772622e-27,-0.0014571680536569237,-0.3155846204211053,0.7523178126841311,0.008095868024145275,1.7889227107819177,0.07362726370164767,0.007651510926093161,1.5630303342631324,0.11804546006459263,-0.020123108848788977,-2.1885783020107357,0.028627504318007917
34,23635.532576122787,0.7558556603237536,0.03950250519001299,-1.4830216929917985,-38.03459942384683,0.0,-0.09158783073322041,-18.47775554460237,3.118884446285945e-76,0.023260903746307293,2.8862851894992505,0.0038981874925508764,0.16602745561634855,17.92484902522265,7.54550928520271e-72,0.1427243940645183,20.165862786008322,1.9531056439031422e-90,0.09984135943565828,15.251144463437198,1.6177255770224609e-52,-0.00020826491446775987,-0.0428052692286366,0.9658567636042674,0.002961346707437461,0.42292515666973385,0.6723498677794502,0.03454981821755426,8.386667637394288,5.001163564075228e-17,-0.002447992135619439,-0.6517821641552529,0.5145417092051533,0.0035259719051942678,0.7865241303927875,0.431560487944629,0.01446680631326551,2.8629362025682155,0.004197350673008098,-0.0209528031369418,-2.2861616001457703,0.022244806326397214
35,23317.125110812583,0.758024454682599,0.04090698464057917,-1.473667512005699,-38.05619163254587,0.0,-0.10151107112420464,-20.584703309208688,3.7633433597172685e-94,0.014631619028774488,1.8383691293187367,0.06600803085552642,0.14002471818774595,15.368016693723494,2.6825592803287902e-53,0.14486722802456525,21.07946074041691,1.2277436807774847e-98,0.10795129477189347,16.56999524368101,1.1483487505812744e-61,0.0014586330241801605,0.30198938988571694,0.7626601512296605,0.012649614514697276,1.844699093231174,0.065081322864027,0.038117970747657305,9.364431329800095,7.646091568696814e-21,-0.0016477141627803614,-0.47215745237956186,0.636814406728389,0.010072283041204,2.279165924845232,0.022657203842808418,0.010995436852556759,2.2442162889660966,0.024818488487831414,-0.0017380083477239357,-0.1912303890273708,0.8483450959255191
36,23194.286462684566,0.7595509241551511,0.04070561227290653,-1.5448575378692682,-40.12431323549433,0.0,-0.0981981653094321,-20.102369146589837,7.035348380979253e-90,0.034412512564933925,4.302526024241781,1.6886182954222434e-05,0.14805456936043965,16.27162897112324,1.5692683695495762e-59,0.14685425126529128,21.064440857897182,1.6860456240372638e-98,0.10240911601444394,15.541518568563962,1.816280593438002e-54,0.011976241906036413,2.510008682822045,0.01207281930409715,0.010425543182870482,1.5189596115141264,0.12877266253312472,0.049948406734677035,12.268428381088384,1.338257221759959e-34,-0.0018383368777692296,-0.4697611387214454,0.6385256817389303,0.014535754965918368,3.244187428070351,0.0011778621337861508,0.004499117027345248,0.8985002421201702,0.36891891618563255,-0.02266578718986301,-2.4714093866366156,0.01345816531163724
37,23367.882649106905,0.7536136311188456,0.0345262692223193,-1.4429376837010168,-37.1184707835209,1.4148814999646186e-301,-0.09954936289047542,-20.633342545502167,1.377887469703911e-94,0.03995717576353797,4.999365655817701,5.75192321770526e-07,0.15032704582777365,16.325536874541342,6.496665758610073e-60,0.14304020643902388,20.846647864580383,1.6348202343638328e-96,0.10755339596314772,16.78811399706166,2.9817053845196267e-63,0.01229170817641869,2.5441790982512513,0.010953490618696134,-0.0008469344584810176,-0.1232280323725903,0.9019265281107837,0.04238291139573923,10.47777331871316,1.0928650948700056e-25,-0.0006964829834986086,-0.17448927169561076,0.8614809613838739,0.006035785071508006,1.3306731145597994,0.18329659315795332,0.004525087438454353,0.9318097328407708,0.35143486382207956,-0.020080015155450215,-2.2044982925549377,0.02748931989910677
38,23238.36975983087,0.7579086499856114,0.04224183381751704,-1.3593433904141585,-35.13448205251517,2.006270866122714e-270,-0.0955528244413831,-19.4070453152339,6.728677794980564e-84,0.022525036667140987,2.819907363885371,0.004803751497949573,0.14352181220080842,15.673677915698963,2.289392133409341e-55,0.17342640992167624,24.341463101918688,7.139059036955995e-131,0.09084659004939083,13.96604364193275,2.5119856434479154e-44,0.001761367130954955,0.36931825025931486,0.7118905238721396,-0.0005221467227966518,-0.07556747582457005,0.9397632129827165,0.047767481335481324,11.647524842142994,2.3622047269466478e-31,0.0019215091657117293,0.511379321232872,0.6090854718542096,0.0015043388371888452,0.3411464171042278,0.7329933590663208,0.01612208686494837,3.286361954208029,0.0010149050595429326,-0.0031544909346693413,-0.34478456061129836,0.7302563410201213
39,23151.050897310717,0.7640581315865635,0.04303780831513478,-1.4091987965277266,-36.62094143883053,1.3279022467006078e-293,-0.09185429779600723,-18.84500245521153,3.229502766810331e-79,0.02972409384889134,3.738277853137136,0.00018528510965965835,0.14309266429447667,15.72544593833245,1.0123555766553138e-55,0.14177711291683082,20.961291792114395,1.4801526619632652e-97,0.10125608765928729,15.652877919218945,3.1752926442326306e-55,0.0035478844188364853,0.7397064141074612,0.4594781553066911,0.012660038989431414,1.8562730225764859,0.06341465231747112,0.03762249821725986,9.232966071403911,2.632394820059352e-20,0.0020593290020262636,0.5355664287318128,0.5922582357713431,0.00831724166180825,1.835595645704607,0.06641748163272071,0.019652153770257696,4.005870398141771,6.178952356486078e-05,-0.015757418264576765,-1.734313179338434,0.08286253030220936
40,23411.13978986687,0.7537424798605453,0.04153747620760306,-1.4327133062190116,-37.03334294594528,3.3299096815290785e-300,-0.10228079531790818,-20.701527331310565,3.355658754927158e-95,0.024673141062465025,3.083831811109857,0.0020435308708293236,0.13632428273325634,14.630039275827594,1.8068281267636577e-48,0.14150123981188906,20.373500466704222,2.873832985011948e-92,0.1057396704993423,16.072122962294667,4.001442836778269e-58,0.004425881867554483,0.9191349077974733,0.35802501260294717,0.007987824544996658,1.159857828496773,0.24610669497642113,0.03967244887971633,9.695225530171514,3.159388952109128e-22,-0.002979437703491148,-0.6966903747400225,0.4859965837445773,0.01275522627494382,2.7778607071143115,0.005471806948823939,0.012479591329271358,2.510604772294318,0.012052455081442965,-0.0029810538931807455,-0.32195458309092856,0.7474871014598701
41,23042.799207457214,0.7613289324422327,0.0423879479014298,-1.4757839510673219,-38.403423212587924,0.0,-0.09140927921476708,-18.828700438567658,4.394120821481243e-79,0.03516221332654021,4.419934152457478,9.87309805333945e-06,0.143534081796387,16.02807823326361,8.136016102985421e-58,0.13077197586102007,20.01129627300957,4.390811033559156e-89,0.1003782056226663,15.87915809075537,8.835638018908174e-57,0.009485931682439832,2.0028588508660055,0.0451924409320824,0.013879826796135503,2.040776402770671,0.04127305709528029,0.03495020950414421,8.604169927644861,7.687102592505983e-18,-0.005272630461272438,-1.256766799961986,0.2088380912986254,0.014932498095562866,3.3636226240281495,0.000769266532453242,0.02144192122785843,4.425802098920211,9.60845833600726e-06,-0.014170440646596567,-1.560214242168529,0.11870926109926952
42,23139.35277683892,0.7581298650809224,0.04534679360878983,-1.454944063533263,-37.7202950338952,0.0,-0.0873367778323133,-18.138641243029138,1.5788648887640846e-73,0.03209352037909664,3.9815360185886233,6.847134243091102e-05,0.1362089053430377,15.042566624986115,3.862781680205508e-51,0.12414133811791739,18.68468442325613,6.596779601490773e-78,0.09550789840399987,14.869192484514347,5.223963078027268e-50,0.010864667060273359,2.2748500435054133,0.022914927018933398,0.008580646399777687,1.2515919269269362,0.21071859779474678,0.03746081343879675,9.249999476158328,2.2449377204863284e-20,-0.0002207917552019753,-0.051925808916934726,0.9585878094703395,0.015767181471165174,3.413449080109176,0.0006414614440762791,0.014049111583475313,2.8886086298863405,0.003869503484368026,-0.004617858293408113,-0.5064168428395395,0.6125640531952993
43,23479.989768464,0.7582073050741739,0.03733140647391557,-1.4220119725905276,-36.62342012975973,1.2125890560160323e-293,-0.09519473472900142,-19.245077231088977,1.5523193440615987e-82,0.04204171490722103,5.195730651319195,2.0391732920749635e-07,0.15006060839708793,16.418010342866967,1.421520986968042e-60,0.14715959999822142,20.47364075780749,3.69924783294881e-93,0.09721963712868817,14.7627321070741,2.547482693844855e-49,0.01409160563056298,2.9074735437920745,0.003643611632742053,-0.012527819063138958,-1.7991032359328665,0.07200235188155525,0.03779868144256564,9.29044094102666,1.5365045353520033e-20,-0.0018848815822585874,-0.4586411571782729,0.6464918760856375,0.008276886198315708,1.842575986427962,0.0653909426899587,0.015283643802320238,3.075534285962586,0.0021012576814519695,-0.014780630098879012,-1.597520310516303,0.1101497739915506
44,23286.956687249287,0.7539433688004534,0.038610776003794145,-1.4155732436161033,-36.54613342677361,2.054020036050989e-292,-0.09926094306696348,-20.408543406775692,1.4040696808473627e-92,0.01865158046856038,2.3256526250981326,0.02003708973059988,0.14954085840061204,16.414530292919373,1.505413030862391e-60,0.13454827300784244,19.983678982073084,7.638220106122203e-89,0.10902247264881226,16.680358083876804,1.8212394541699613e-62,0.007785336613342853,1.6398317438605197,0.10104015596036788,0.002479209125578018,0.36382405451760547,0.7159893989673136,0.049772877298548214,12.157064000726551,5.261591204309969e-34,-0.0011703260066879585,-0.3278897797649436,0.74299500150644,0.004778542494491885,1.0635733021763825,0.28752204213861954,0.006323123593231686,1.297600366877732,0.19442469602995227,0.005861600050333055,0.6411792038224275,0.5214062594457776
45,23200.410370986574,0.7640735034373297,0.03868206107573736,-1.4644430740045098,-38.16041353789604,0.0,-0.09888972953183518,-20.345519808998827,5.086993225591104e-92,0.02575205774311777,3.2371947914675814,0.0012071098511720895,0.1491909431664872,16.31806741441933,7.342345921181769e-60,0.1422522917762135,20.846502340778184,1.6397986693647215e-96,0.10909950827713508,17.14447569176996,6.91194956183473e-66,-0.0009436470512399365,-0.1964822631071185,0.8442327140837821,0.007136746618504584,1.0457367186642013,0.29568260497774945,0.0359912944340233,8.876302877121706,6.911946573103856e-19,-0.004282128119748535,-1.2408246700653687,0.21467052560903743,0.018126173877765845,4.065268530813931,4.7977189714824333e-05,0.013419875676713072,2.75502514533664,0.005868762491946377,-0.008200906306324241,-0.9023571599685457,0.366867170495641
46,23163.698450514206,0.7600832795587088,0.03918162489595463,-1.501217144728479,-38.91649744788917,0.0,-0.09252459911474362,-18.890435275194147,1.3671385197230272e-79,0.022759753833450413,2.8527349195676406,0.004334476157719352,0.14648441478666352,16.07659863426792,3.722647535921159e-58,0.16341503187336337,23.64490268985786,1.3318050450236066e-123,0.10585766486225537,16.221405660958027,3.5595414149569334e-59,0.010742321102271036,2.249387051455813,0.024487881697504276,-0.005739047552896842,-0.8441070329329347,0.3986095980456774,0.03938326461881409,9.699024068212802,3.0439619624104777e-22,-0.011403376485162667,-3.1084771623762744,0.0018805417916824445,0.008494822293422025,1.9217559591324263,0.05463647231390116,0.010176364748979233,2.0903341065354266,0.036587797542143904,-0.008502784589385894,-0.938046618160177,0.3482204532410077
47,23093.847804599176,0.7596544347658293,0.03983213908138414,-1.3961091169587292,-36.315668227619284,9.156051405622292e-289,-0.09474065067147922,-19.45520168811181,2.633150073190342e-84,0.017050108902979463,2.160559549266473,0.03072937895054267,0.13631920664396419,14.771167683518769,2.2478446730249973e-49,0.170036547952448,23.25719677072756,1.2029525133995167e-119,0.1052013041952447,16.10169892989759,2.481949842670301e-58,0.0012743940831825597,0.26101861947239435,0.7940781485897449,-0.009059953765472143,-1.331077399469356,0.18316354461731743,0.04538932219379451,11.158869031295739,6.481079452231159e-29,-0.004664358970936135,-1.138459747654211,0.2549285576964787,0.010805023279949519,2.4085457091607765,0.016016220542445933,0.016595920365094316,3.403037054219419,0.0006664124203554084,0.007163536525504721,0.7880033578922423,0.43069474175509004
48,23727.27107143587,0.7549652360043165,0.036116232489713115,-1.472830093786525,-37.6091909537865,1.521088321783243e-309,-0.09038343904747315,-18.15560055943139,1.159529644842992e-73,0.029230891732286053,3.6395715838012777,0.0002730920144089693,0.14250459110064953,15.594444983797482,7.941055479723762e-55,0.14322525863846547,21.459689000461786,3.707753199838554e-102,0.10164867491298119,15.351764906969787,3.4467999351737224e-53,0.01480404961758968,3.0509831520165793,0.0022809337329856476,0.006149011754559112,0.8894691597976838,0.3737509906007286,0.041884800478508656,10.153688567376305,3.1907090762216434e-24,-0.003854305595808019,-1.018464369803767,0.3084573251078492,0.009859382983160827,2.165055447430217,0.03038343929696064,0.01593285315924818,3.1538063399355445,0.0016115598977259964,-0.012894194552098656,-1.3900219590120253,0.16452220934835782
49,23057.981241932524,0.7585788801441308,0.04186237395425413,-1.393726680401313,-36.38864521814182,6.437399395756747e-290,-0.10405213415456643,-21.168577005843737,1.8609171837997156e-99,0.03715559618132691,4.64230241936626,3.445480598245014e-06,0.13654091457907777,14.795857024967123,1.5578731641337086e-49,0.1447766183305778,21.00908408327547,5.4169499126113735e-98,0.10741588927284598,16.380775580151756,2.6237611444876944e-60,0.004156026738961677,0.8679714856634819,0.38540994271053475,0.0009956119799011103,0.14661410010876688,0.883436623680973,0.04279053022224471,10.516144984948689,7.279120723545329e-26,0.0015593998521826443,0.3475720337179863,0.7281616121139534,0.010231111871588762,2.251562199094383,0.024349952119559478,0.006679711378710637,1.354602020287598,0.17554438946252948,-0.0004683393046433504,-0.05154444942334731,0.9588916833854663
50,23680.702152553247,0.7527457202563215,0.043754854574892865,-1.543547910563495,-39.34598703763983,0.0,-0.09142895966271503,-18.390607326533505,1.562202178353044e-75,0.034033594854606546,4.208228559737258,2.573804629581523e-05,0.13936394383658718,15.147259396526032,7.899253838347428e-52,0.13045380478957114,19.11967616674271,1.7317938775469628e-81,0.10853706238358604,16.72158570591288,9.125838981066925e-63,0.006140654236788525,1.2718168539054457,0.20343819926984885,0.015387755994830119,2.1985791358832083,0.027907861869081677,0.03565658326702775,8.615433684039216,6.967734284828569e-18,-0.005788919955174672,-1.4059939887867956,0.15972590977701495,0.0095353752277016,2.0560434014477496,0.03977833295042396,0.014257173379386867,2.861453324943811,0.004217035924364919,-0.017361404783280583,-1.8946310240380457,0.05814130166334888
51,23232.030518638207,0.7605604833169265,0.038420737556675265,-1.4499389521891963,-37.3610745402074,1.675936486610245e-305,-0.08939139489555284,-18.176985871181824,7.853329049022717e-74,0.026639698342114146,3.301052949849305,0.0009632270231325967,0.15112043447621681,16.444374386884505,9.202976732615287e-61,0.13551855995407308,19.47815552642105,1.6823184812933463e-84,0.10723042425882731,16.344592963607383,4.7533452896208604e-60,0.007884850445936125,1.6319358638907842,0.10269299789694489,0.013532840349709488,1.9606652337996593,0.0499180871871927,0.045054163782051494,10.966757386938095,5.5217250034840645e-28,0.0013128050780091887,0.34179039939657657,0.7325086351304217,0.0031574357083361537,0.708645703934463,0.47854436666800804,0.012521291750000163,2.549923200436599,0.010774665146739163,-0.019080962971665682,-2.079414169494665,0.03757929925302938
52,23352.609701429992,0.7571489603168823,0.036878043152010605,-1.474804029619374,-37.95040060925951,0.0,-0.09515069300159572,-19.47816102389166,1.6821378749688371e-84,0.03146295865935809,3.9696912715237835,7.196581701140296e-05,0.14049456055498094,15.435848408973557,9.395671880631763e-54,0.14720175504630356,21.344790492712953,4.3591267656321126e-101,0.09807512685521158,15.326424814568792,5.09254939228082e-53,0.011166551101805894,2.328781063530632,0.01987066708946974,-0.0015192494327410933,-0.2208863446566822,0.825180930209715,0.047100945219935,11.479958054259837,1.6636120952028704e-30,-0.0009008876841167341,-0.23989467709218953,0.8104119074542588,0.008315153753722906,1.8980191834935127,0.05769355501339942,-0.00018078699523788044,-0.03664688122545686,0.9707665628030314,-0.0031562725096367997,-0.3446324809168252,0.7303706838658183
53,23330.34091376496,0.7561680083700493,0.03744417762661139,-1.4409586817014497,-37.2957017503871,1.9266768311200184e-304,-0.09572594221670624,-19.537664758510825,5.253121839426924e-85,0.031036150059458402,3.885021623720401,0.00010232078086097376,0.1512787064333443,16.516779717711437,2.7784236831843272e-61,0.14279110052514715,20.481126390219714,3.1723718044259e-93,0.10364198454876744,16.0043978125808,1.1905959927747803e-57,0.0021017969485263594,0.4335057803287305,0.6646473676671718,-0.0028471028912054816,-0.4152877035130103,0.6779313017932707,0.036988644662526715,9.016972290369532,1.9335930621272302e-19,0.0026471054714630004,0.6739978388554587,0.5003126876574844,0.007158002374681704,1.5585516348402801,0.11910253785087535,0.01641467542455924,3.371936192023964,0.0007464173916111776,-0.007069115691074931,-0.7708062584051241,0.4408217771358064
54,23059.160577395647,0.7596034098489481,0.042993638757068624,-1.4604612482041377,-37.842870199672454,0.0,-0.10252721519854435,-21.035593837344535,3.098693248329025e-98,0.025358118605210818,3.167369261987335,0.0015382485835622418,0.14606256009744156,15.927809242005724,4.063461114975741e-57,0.15297346308927567,21.812071095617803,1.7822314365807044e-105,0.11605792711396279,17.73080366246171,2.425424373005725e-70,0.004387005761490094,0.9139217194489295,0.3607579801353684,0.00010593934870784492,0.015528905909690032,0.987610223689896,0.043680140855958845,10.703355884210138,9.815758312870881e-27,-0.0038119036432637254,-1.0489256223650256,0.2942123518402816,0.005583133569437914,1.2460120482624852,0.21275997198249763,0.008963344171697377,1.8304666314933118,0.06718019204032052,-0.010101637336302424,-1.1046514444894582,0.26931065050390224
55,23518.823131002668,0.7499889343535334,0.034207748713878994,-1.4938016910327307,-38.251627973260746,0.0,-0.09296451119462087,-18.88189973651755,1.607006198988816e-79,0.040481876888522825,4.998858376022613,5.767073990165915e-07,0.1449276658909457,15.734454750768029,8.780985204929965e-56,0.13495801373796068,19.884053747804117,5.592735775841464e-88,0.10901301939638189,16.619790515858345,5.010740420735104e-62,0.00718766163715466,1.472051584199034,0.14100694828208726,0.007282818752701592,1.0468572015580628,0.29516544357616237,0.044816778716646036,10.90020610690598,1.1499650414565555e-27,-0.004385914519614707,-1.088974696945604,0.27616504402276065,0.0091497328663326,2.008012981011871,0.04464191226582594,0.009842123912411502,2.0021756085881846,0.04526584802765267,-0.020216321016450507,-2.1841622129096385,0.028950330496841446
56,23584.229176764333,0.7540849748654386,0.04178930094877803,-1.418174813134746,-36.433759796460585,1.2438500178680474e-290,-0.10426610338475516,-21.160511177440146,2.20815753827646e-99,0.028290927476541446,3.519745519439181,0.00043196103476600926,0.16162702432535786,17.835317727387622,3.7590679847232245e-71,0.1315593750903613,19.273201313130006,9.018131080528152e-83,0.1132578301212564,17.29120078924699,5.4798768997046794e-67,0.0071205129754762925,1.462297725442333,0.14365964157035407,0.0043562014229412225,0.6285894543121375,0.5296178661190296,0.04444642117246006,10.785545580974068,4.028457412042711e-27,-0.006083678742435417,-1.435143152426401,0.15124630896575347,0.010561454634560243,2.355085612568705,0.018518438626531443,0.0083651663067901,1.6855647543674284,0.091879662659567,-0.01963013883110661,-2.1313152220807563,0.03306318185088051
57,23292.488825917037,0.7584630469470358,0.036995900668928904,-1.4871987600063314,-38.74465930967249,0.0,-0.09465790477412966,-19.44526067385707,3.1964612369763617e-84,0.01879431842855732,2.359490295357668,0.018300059512790793,0.14641285038627466,15.99983582812208,1.2811246515539908e-57,0.13092188268685584,19.283599053894513,7.376127893854371e-83,0.10053376894571053,15.499097286888272,3.5180018591789695e-54,0.005639761688727287,1.1445269735671209,0.25240515806982156,0.0015970087794938913,0.23157951475598604,0.8168646198771832,0.036680609554585394,9.018952775351433,1.8989583584956837e-19,-0.002979405876571431,-0.7905298122250499,0.4292184187413447,0.004523116265795966,0.9884561995094412,0.3229292755384978,0.015585217116092079,3.1795086910950983,0.0014752494538923012,0.008513216723892242,0.9440879374702751,0.3451247129105287
58,23385.992579097594,0.7520790034165195,0.040045382181623325,-1.4382655707898724,-37.15844464430996,3.202681874544852e-302,-0.09760003614047966,-19.713734560241,1.6437646407924192e-86,0.023172121876765123,2.908092471273205,0.00363640792492654,0.1445189931957264,15.834183458236966,1.8079079810660214e-56,0.13453623360753936,19.880565415922618,5.99544035544086e-88,0.10583852764836982,16.148815150132606,1.1576400327430548e-58,0.0007417545163009211,0.15220359678208614,0.8790263571953556,0.0013261560285234841,0.19368223072379456,0.8464247062037401,0.04487367343331155,10.969519361972912,5.3556323997761645e-28,-0.006331780334596531,-1.6413420709241981,0.10072642757005075,0.010006859092068648,2.2007257115206413,0.027755447470698906,0.01287544913435526,2.6151153608566093,0.008919732325144257,0.0017600213898068817,0.19056077554146636,0.8488697235514018
59,23161.628436416726,0.7555994981035954,0.035965738084066,-1.4718603962605943,-38.10200093320913,0.0,-0.09473899932357857,-19.35266154931,1.935826630279762e-83,0.023901165065707594,3.0007993957347874,0.002692718952089546,0.14591669146070346,16.035815990655156,7.183382405018681e-58,0.1356192795512044,19.83395011743674,1.516495235277223e-87,0.1099788167328668,16.978167633746544,1.1914829518239999e-64,0.002289852794060727,0.4779264771626363,0.6327025355864642,0.011665999469482845,1.7047897419664302,0.08823364536617628,0.04093954692096074,10.007258545670833,1.416226023216277e-23,-0.0012521024825597154,-0.3423388148252874,0.732095928245228,0.011473653215183847,2.5639242761284122,0.01034961216743555,0.013616351980836716,2.7561687757629967,0.005848281140880118,-0.007581828157094871,-0.8362051861858896,0.40303948132312095
60,23513.14479592282,0.7584235728032197,0.04079773581242694,-1.4597713418425633,-37.4552199766306,4.939296022545359e-307,-0.10048036467407831,-20.469984185042712,3.987497954488721e-93,0.03276826811040774,4.073825070551541,4.6247223831983126e-05,0.1578168184982452,17.319756081216276,3.337694886735348e-67,0.13503363988601902,19.567667356843053,2.9173195239358006e-85,0.10897541631167537,16.81611577273758,1.8595813866566963e-63,0.00025014433723532896,0.05138834161634778,0.9590160745422075,0.0019799142497447155,0.28959238604643533,0.7721280925780185,0.036830394303603825,9.018834505245243,1.9010093431124405e-19,-0.003701000602780262,-1.1268598513484345,0.25980174052451643,0.009702305239774734,2.1910681681343505,0.028446859829176777,0.011733969806336383,2.3482699282393593,0.018860847309308745,-0.021197666906206374,-2.319408002089294,0.020372924174497486
61,23104.71737817499,0.7612339470197823,0.041240808704980904,-1.4289274438450033,-37.332013103344956,4.965397600807065e-305,-0.10844080537218209,-22.156069498415906,9.116971338355302e-109,0.016196206962607318,2.0342633129292866,0.04192505404572351,0.13135196528745802,14.414158077866324,4.215482555254153e-47,0.16394591566659794,23.323289932994975,2.5733557438843088e-120,0.10887162952032756,16.865038148164967,8.134957926558702e-64,-0.002589080293347907,-0.5346231955417282,0.5929104407711071,0.005363574950067604,0.7748720510056801,0.43841526874585,0.043631226775880855,10.744839907543724,6.2670551701188185e-27,-0.005812261573854335,-1.7352346473215772,0.08269925194039197,0.0033223927908869917,0.7452471786280963,0.4561223067275688,0.005152510472302946,1.0557486334699027,0.29108307159130375,0.006436387820260358,0.7043637237181828,0.4812062912263134
62,23088.26504676857,0.7588724567251541,0.041288638838229974,-1.4650523762633076,-38.203078748669014,0.0,-0.10330425530086498,-21.10601790129853,7.003054640534843e-99,0.03537183376624197,4.501662767131925,6.7423901629536885e-06,0.1381694660354736,15.242458417756627,1.8478457643215686e-52,0.15624387790109912,22.469797012151332,8.19649986010892e-112,0.1108334013259753,17.092048049359818,1.7009363161867945e-65,0.004650608082828571,0.9625299705175325,0.3357834557949062,0.00010688475320743345,0.015811885982082243,0.9873844659802536,0.04683154233537315,11.551635666271867,7.242871072951707e-31,0.0009747427606869394,0.24062971304326633,0.809842119047328,0.008633632295706909,1.964708017482591,0.04944804147096325,0.0071030245770079825,1.4348710650704775,0.15132384239013766,-0.008531007854682734,-0.9434662233492754,0.34544248404837996
63,23686.513174787382,0.7497328040212338,0.03958829467469071,-1.419649399100761,-36.3967512869153,4.791773145077338e-290,-0.10235242300173361,-20.730735289557526,1.8297306758741436e-95,0.019165665184319197,2.3565731971727795,0.018444432196115346,0.14365831753873998,15.571956078933898,1.1290106544330653e-54,0.12931811990487924,18.98663077834146,2.199987846206687e-80,0.10904233844866085,16.791465034515568,2.8180185714233994e-63,0.010165648947360776,2.0676992830702536,0.03866830938065125,0.001806866260669785,0.2566447030619205,0.7974530624486675,0.042783567053546065,10.47213224983868,1.1600021261677495e-25,-0.0005099423698273226,-0.1415091658444556,0.8874677196105115,0.0017160468907070781,0.3751757311940186,0.7075297778821197,0.008559586854910567,1.7256798177274477,0.08440503087701579,0.007096869241442181,0.7726748894869051,0.43971481112127253
64,23010.040946651054,0.762880313237483,0.03936556638126278,-1.4987947162917519,-39.15543308220106,0.0,-0.09661076579826489,-19.839797874011403,1.3500037675996387e-87,0.031223991713233305,3.9177463171920084,8.938069582949076e-05,0.1325840117890892,14.63865870409047,1.59177470522508e-48,0.13882431748503798,19.991855075594337,6.4839877905478e-89,0.10447389937782992,16.078685934642216,3.5993288910088174e-58,0.009369523817357693,1.939668965627822,0.052419933520264715,0.00039467184326901286,0.05810361050061337,0.9536660984904238,0.04749460079750156,11.751793436894818,6.913575933015245e-32,-0.0027318440208695506,-0.8182065778575175,0.413239239784988,0.00681419771592384,1.5467623242383775,0.12192056827217734,0.008433651492637542,1.7313167034892036,0.08339529387430479,0.0008805173884839541,0.09726274442041961,0.9225177413290371
65,23328.249373665814,0.7536391239112056,0.03926266246125052,-1.3923154047317945,-36.07146185744828,6.35670894514639e-285,-0.0997778950380423,-20.275961709640814,2.0965364166506888e-91,0.021928090620489456,2.7586111140285023,0.005804756736571849,0.13293765077909395,14.458569611805439,2.21350111639918e-47,0.15141545307741672,21.378313272109605,2.126783324653989e-101,0.11498240966077072,17.424572581561637,5.370826305703002e-68,0.008300041401871254,1.753134653088577,0.07957889656203151,0.008696311846783215,1.2648066253336192,0.20594065581178211,0.04082949806375496,10.009643094388279,1.3825038607159006e-23,-0.008392342296190115,-1.9907973140018285,0.04650317479098192,0.010808145297767545,2.4108136636803197,0.01591697815722148,0.010485728381615822,2.115492090864673,0.03438802831635316,-0.0020718969098139257,-0.226826773992788,0.8205584436316385
66,23590.297768825287,0.7555464014075698,0.03968280302381191,-1.4550131819802168,-37.3818244431801,7.713320781325983e-306,-0.09834566320666571,-19.815101357149018,2.205635424166597e-87,-0.0012846516142971456,-0.16040832949268452,0.8725594285966509,0.15018906715431027,16.066535438839125,4.378857432642271e-58,0.1422244926486977,20.274002614160587,2.1816979403483202e-91,0.11467596994929558,17.437402461511418,4.291400009463784e-68,0.00410502341116598,0.8482760495172373,0.39628425271719914,0.007896199045412777,1.135683062819134,0.2560892315699933,0.03459992728708121,8.444980221823068,3.040969357926104e-17,-0.00368711478355391,-1.0001749274974934,0.31722586060051483,0.012422640161914944,2.698848249815444,0.006957989590573076,0.011928139510661975,2.3950528686334938,0.016617968932100238,0.011467198288494847,1.239660693154313,0.21510092152304516
